post_id,image_id,content,post_text,label,event_label,category,领域
3520000000000000.0,"http://ww1.sinaimg.cn/large/6c0b2b63jw1dzxuqfeyhvj.jpg|null
",颢元前段时间宣称的年底大动作？？？,颢 元 前段 时间 段时间 前段时间 宣称 年底 动作,1,2,娱乐,无领域
3570000000000000.0,"http://ww2.sinaimg.cn/large/69ae6144jw1e3vtv6ke7rj20hs0c0my2.jpg|null
",川哥给我的卫星图片朋友们请不要去成雅高速请把救援通道让出来保证成雅路畅通我在2双锦路,川哥 卫星 图片 朋友 请 不要 成雅 高速 请 救援 通道 保证 成雅 路 畅通 双锦路,1,5,社会,无领域
3540000000000000.0,"http://ww2.sinaimg.cn/large/7003b312jw1e11angukbmj.jpg|null
",广东经典名菜三叫刚出生的老鼠仔直接生吃当筷子夹起来的时候老鼠仔会叫一声沾酒的时候会再叫一声送进嘴里的时候会再惨叫一声美食神马的有时候真喺难理解啊小编表示未吃过你食過未？,广东 经典 名菜 三叫 出生 刚出生 老鼠 仔 直接 生吃当 筷子 夹起 起来 夹起来 老鼠 仔会 一声 沾酒 会 一声 送 进 嘴里 会 惨叫 一声 美食 神马 有时候 真 喺 难 理解 小编 表示 未 吃 食過 未,1,6,娱乐,无领域
3470000000000000.0,"http://ww2.sinaimg.cn/large/712f15a7jw1dv6o2oiyzmj.jpg|null
",37度之殇至于你信不信反正我是信了37度的殇你一定会懂得via北黑任志强潘石屹董藩北青全伟侯宁陈劲松禹晋永蔡照明常涤非杨锦麟光远看经济中国地产中国地产,37 度 殇 不信 信不信 反正 信 37 度 殇 一定 会 懂得 via 北黑 志强 任志强 潘石屹 董藩 北青 全伟 侯宁 劲松 陈劲松 禹 晋永蔡 照明 常涤非 杨锦麟 光远 经济 中国 地产 中国地产 中国 地产 中国地产,1,1,经济,无领域
3490000000000000.0,"http://ww3.sinaimg.cn/large/88d046a8tw1dwyqye0m2aj.jpg|null
",一个在外景的无辜妹子被所谓的爱国者重伤co是中国的你们这群混蛋脑子里都是hi吗？我要你们付出代价王八蛋我当兵就是为了保护你们这些是非不明的混蛋吗？,一个 外景 无辜 妹子 所谓 爱国 国者 爱国者 重伤 co 中国 这群 混蛋 脑子 脑子里 hi 我要 付出 代价 付出代价 王八 王八蛋 当兵 保护 是非 不明 混蛋,1,1,社会,政治
3490000000000000.0,"http://ww1.sinaimg.cn/large/49caaefdjw1dx6cqhgcy4j.jpg|null
",世界上最恶劣的村民就在中国,世界 恶劣 村民 中国,1,1,社会,无领域
3610000000000000.0,"http://ww1.sinaimg.cn/large/8e7332d3gw1e7e7bk5fsbj20gd0cl3zc.jpg|null
",烈女子炸县政府拆迁办3死4伤今天上午930云南昭通巧家发生一起爆炸案现场目击者称一女性拆迁户被通知到县政府拆迁办签协议的时候带了炸药在协商时引爆了炸药导致该女子和两名工作人员当场死亡4名工作人员受伤现场已经被戒严方振宁,烈 女子 炸 县政 政府 县政府 拆迁 拆迁办 死 伤 今天 天上 上午 今天上午 930 云南 昭通 巧家 发生 一起 爆炸 爆炸案 现场 目击 目击者 称一 女性 拆迁 迁户 拆迁户 通知 县政 政府 县政府 拆迁 拆迁办 签 协议 带 炸药 协商 时 引爆 炸药 导致 女子 两名 工作 作人 人员 工作人员 当场 死亡 名 工作 作人 人员 工作人员 受伤 现场 已经 戒严 方振宁,1,0,社会,无领域
3600000000000000.0,"http://ww3.sinaimg.cn/large/80ac3f5cjw1e6kgmpqc63j20c8085wfj.jpg|null
",害怕人海战术上甘岭美国人骂自己屠夫板门店谈判前彭要求在铁原挡美军两星期结果只挡了两天63军3万多人打得只剩1400人志愿军守上甘岭美军佯攻实际是运用优势火炮诱敌集中大量歼敌最终美军伤亡400多人美军清点志愿军遗尸3万7千美国民众大骂指挥官为屠夫间接促成和谈转,害怕 人海 海战 战术 人海战术 上甘岭 美国 骂 屠夫 板门 门店 板门店 谈判 前 彭 要求 铁原 挡 美军 两 星期 挡 两天 63 军 万多 剩 1400 志愿 志愿军 守 上甘岭 美军 佯攻 实际 运用 优势 火炮 诱敌 集中 大量 歼敌 最终 美军 伤亡 400 多人 美军 清点 志愿 志愿军 遗尸 万 千 美国 民众 大骂 指挥 指挥官 屠夫 间接 促成 和谈 转,1,1,军事,无领域
3570000000000000.0,"http://ww2.sinaimg.cn/large/6f106aadjw1e3x1b0s8wyj20sg0lcwhg.jpg|null
",打脸贴来了刚才谁说壹基金和中国红十字会没有关系的？壹基金网站英文版写的清清楚楚所有捐款会全数交给中国红十字会虽然说了作为壹基金项目资金但是钱进了红十字会壹基金还有能力管么？中国红十字会是少数几个没有加入国际红十字会的各种原因是人估计都能想到[挖鼻屎][挖鼻屎],打脸 贴 刚才 说 壹 基金 中国 十字 红十字 中国红十字会 没有 关系 壹 基金 网站 英文 文版 英文版 写 清清 清楚 楚楚 清清楚楚 捐款 会 全数 交给 中国 十字 红十字 中国红十字会 说 壹 基金 项目 基金项目 资金 钱进 十字 红十字 红十字会 壹 基金 能力 中国 十字 红十字 中国红十字会 少数 几个 少数几 少数几个 没有 加入 国际 十字 红十字 国际红十字会 原因 估计 想到 [ 挖 鼻屎 ] [ 挖 鼻屎 ],1,7,社会,无领域
3650000000000000.0,"http://ww1.sinaimg.cn/large/89c2be3atw1eatv9dgv5mj20ad064weo.jpg|null
",男童鞋们以后尽量少饮酒特别是高度白酒否则体内酒精残留过多会引起自燃河南一名22岁的男子在和女友做爱过程中由于活塞运动中的摩擦热生殖器突然自燃起火并灼伤其同居女友…h麦愛糕怎么会这种事？我和我的小伙伴都惊呆了从此我那幼小纯洁的心灵留下做爱的阴影转,男童 鞋们 以后 尽量 尽量少 饮酒 特别 高度 白酒 体内 酒精 残留 过多会 引起 自燃 河南 一名 22 岁 男子 女友 做爱 过程 中 活塞 运动 中 摩擦 热 生殖 生殖器 突然 自燃 起火 灼伤 同居 女友 … h 麦愛糕 会 这种 事 小伙 伙伴 小伙伴 惊呆 幼小 纯洁 心灵 留下 做爱 阴影 转,1,5,社会,健康
3500000000000000.0,"http://ww2.sinaimg.cn/large/7f4d1200jw1dxft6cvqfdj.jpg|null
",fbi今日机密情报④男生失踪9天后遗体被发现只剩骨架据报道黄埔石化中学初一2班周小龙离奇失踪9天后终于被找到遗体在他回家路边的小山包上被发现全身皮肤肌肉器官荡然无存仅剩骨架及一点残留的头发校服却完好穿在身上手段残忍离奇让村民感到恐慌目前黄埔警方正在抓紧侦破此案转载,fbi 今日 机密 情报 ④ 男生 失踪 天后 遗体 发现 剩 骨架 报道 黄埔 石化 中学 初一 班周 小龙 离奇 失踪 离奇失踪 天后 终于 找到 遗体 回家 路边 小山 山包 小山包 发现 全身 皮肤 肌肉 器官 荡然 无存 荡然无存 仅剩 骨架 一点 残留 头发 校服 完好 穿 身上 手段 残忍 离奇 村民 感到 恐慌 目前 黄埔 警方 正在 抓紧 侦破 此案 转载,1,5,社会,无领域
3540000000000000.0,"http://ww3.sinaimg.cn/large/4db37b75tw1e1l62z4hh9j.jpg|null
",台湾立法委员洪秀柱上大陆微博称受不了希望通过微博了解这个社会只用了两天就没勇气再看下去太多太多的事情骇人听闻太多太多的事情让人悲痛欲绝这个社会里见不到的仁义礼智信信仰甚至没有伦理与道德公平和正义在这里都是愚蠢的行为无法理解于建嵘章立凡,台湾 立法 委员 立法委员 洪秀柱 大陆 微博称 不了 受不了 希望 微博 了解 社会 只用 两天 没 勇气 下去 太多 太多 太多太多 事情 骇人 听闻 骇人听闻 太多 太多 太多太多 事情 悲痛 欲绝 悲痛欲绝 社会 里 见 不到 仁义 礼智信 信仰 没有 伦理 道德 公平 正义 愚蠢 行为 无法 理解 建嵘 章立凡,1,5,社会,政治
3570000000000000.0,"http://ww1.sinaimg.cn/large/69104a0fjw1e3muak1jeej.jpg|null
",10万元可全家移民瑞典？新华网欧洲移民又推新渠道10万瑞典克朗约10万元rmb成立一家公司即可获全家居留许可无经营范围限制无员工数量要求无须收入证明即可与瑞典人享有同等的从摇篮到坟墓的福利与政策免费教育免费医疗父母津贴儿童津贴学习津贴失业救济同时享有,10 万元 全家 移民 瑞典 新华 新华网 欧洲 移民 推新 渠道 10 万 瑞典 克朗 瑞典克朗 约 10 万元 rmb 成立 一家 公司 即可 获 全家 居留 许可 经营 范围 经营范围 限制 员工 数量 要求 无须 收入 证明 即可 瑞典 瑞典人 享有 同等 摇篮 坟墓 福利 政策 免费 教育 免费 医疗 父母 津贴 儿童 津贴 学习 津贴 失业 救济 享有,1,2,政治,国际
3750000000000000.0,"http://ww2.sinaimg.cn/large/7d44acc9jw1ejx8m1m5v9j20c20alglu.jpg|null
",福州男子闹市街头砍人致2死其中1人为民警福州昨晚发生砍人事件一名男子当街持刀行凶致2死1伤其中一名死者是警察凶手随后与见义勇为者对峙逃跑途中被路人击倒制伏,福州 男子 闹市 街头 砍 人致 死 人为 民警 福州 昨晚 发生 砍 事件 一名 男子 当街 持刀 行凶 死 伤 一名 死者 警察 凶手 义勇 勇为 见义勇为者 对峙 逃跑 途中 路 击倒 制伏,1,5,社会,无领域
3510000000000000.0,"http://ww1.sinaimg.cn/large/62427332gw1dyxsy48y0bj.jpg|null
",城管疯了福州城管围殴女摊贩满身是血10日晚上11点左右福建福州城管暴力执法在广达路汇多利对面殴打围殴手无寸铁的一个卖炒面的妇女被打者满脸是血女摊贩都躲到仓库了城管居然追进去那女摊贩最终倒地昏迷最后倒地不起网页链接,城管 疯 福州 城管 围殴 女 摊贩 满身 满身是血 10 日 晚上 11 点 左右 福建 福州 城管 暴力 执法 广达 路汇 多利 对面 殴打 围殴 寸铁 手无寸铁 一个 卖 炒面 妇女 打者 被打者 满脸 血女 摊贩 躲 仓库 城管 居然 追进 进去 追进去 那女 摊贩 最终 倒地 昏迷 最后 倒地 倒地不起 网页 链接,1,5,社会,无领域
3530000000000000.0,"http://ww3.sinaimg.cn/large/68d19dc1jw1e0qgdz78dgj.jpg|null
",孩子爷爷背你回家昨天云南震区王明才背着已经去世的10岁孙子徒步5个小时回家因儿子儿媳在外打工他和孙子相依为命9日孙子病重爷爷背起他往镇上的医院跑原本1小时的车程但因地震塌方只能步行搭车再步行…花了4个小时才到医院孩子死了,孩子 爷爷 背 回家 昨天 云南 震区 王明 背着 已经 去世 10 岁 孙子 徒步 小时 回家 儿子 儿媳 在外 打工 孙子 相依 相依为命 日 孙子 病重 爷爷 背起 镇上 医院 跑 原本 小时 车程 地震 塌方 只能 步行 搭车 步行 … 花 小时 医院 孩子 死,1,5,社会,无领域
3680000000000000.0,"http://ww2.sinaimg.cn/large/94fb8e77tw1ee2znuzz3zj20fu0gk404.jpg|null
",中华民国为301惨案遇难者降半旗,中华 民国 中华民国 301 惨案 遇难 难者 遇难者 半旗 降半旗,1,1,政治,无领域
3550000000000000.0,"http://ww1.sinaimg.cn/large/9b7ef1d2jw1e2fuemdv20j.jpg|null
",不是人环卫工人整个脚被豪车压没网友无理hee爆料在打铁关加油站附近半小时前发生一起车祸一名环卫工人一整只脚被一辆好车压没了肇事车辆已经逃离现场目前好心人已拨打120环卫工人趟在地上血流如注一个环卫工人他招谁惹谁了？亲们转起来把肇事司机找出来杭州新闻城事,环卫 工人 环卫工 环卫工人 整个 脚 豪车 压 没 网友 无理 hee 爆料 打铁 关 加油 加油站 附近 小时 半小时 前 发生 一起 车祸 一名 环卫 工人 环卫工 环卫工人 一整 整只 一整只 脚 一辆 好车 压 没 肇事 车辆 已经 逃离 现场 逃离现场 目前 好心 好心人 拨打 120 环卫 工人 环卫工 环卫工人 趟 地上 血流 血流如注 一个 环卫 工人 环卫工 环卫工人 招 惹 亲们 转 起来 肇事 司机 找 杭州 新闻 城事,1,0,社会,无领域
3480000000000000.0,"http://ww3.sinaimg.cn/large/79155a47jw1dvux4zwtejj.jpg|null
",最惨车祸事件630车祸此孕妇和他丈夫以及他们未出世孩子的惨死…肇事车主王云刚现为省检察院培训中心的一名副处级干部他知道车祸后说不就是赔钱么?在南京没有我办不到的事儿最惨的一幕就是在抬孕妇尸体的时候孩子滑落掉了地上孕妇明显脚腕处被碾碎网页链接,最惨 车祸 事件 630 车祸 孕妇 丈夫 未 出世 孩子 惨死 … 肇事 肇事车 主王云 刚现 省 检察 察院 检察院 培训 中心 培训中心 一名 副处 处级 副处级 干部 知道 车祸 说 赔钱 南京 没有 不到 办不到 事儿 最惨 一幕 抬 孕妇 尸体 孩子 滑落 掉 地上 孕妇 明显 脚腕 处 碾碎 网页 链接,1,5,社会,无领域
3490000000000000.0,"http://ww3.sinaimg.cn/large/902ff5fegw1dx1om8s2fmj.jpg|null
",教真育爱在美国各大学有一本被广泛使用的历史教科书一个民族和一个国家但该书出版却异常艰辛因主编诺顿教授使用了一张押解战俘的中国士兵正义凛然而被押解的美军战俘则个个垂头丧气的照片中情局认为该照片有损本国军队形象和士气不准出版发行,教真育 爱 美国 大学 一本 广泛 使用 历史 教科 教科书 一个 民族 一个 国家 该书 出版 异常 艰辛 主编 诺顿 教授 使用 一张 押解 战俘 中国 士兵 正义 凛然 正义凛然 押解 美军 战俘 个个 垂头 丧气 垂头丧气 照片 中情 中情局 认为 照片 有损 本国 军队 形象 士气 不准 出版 发行 出版发行,1,1,教育,政治
3500000000000000.0,"http://ww2.sinaimg.cn/large/81084aa8jw1dxw4whhpgpj.jpg|null
",豆腐能卖肉价钱今日资兴市交警大队几协警未开单据就扣走一台价只千元的旧摩托赎车时粗算罚款保险得花二千来块钱纳闷豆腐岂能卖肉价？后发现交警队内有个卖旧车的小店恍然大悟原来你不赎它就卖祝陈江警官生意兴隆财源广进御史在途郴州市交通警察支队,豆腐 卖肉 价钱 今日 资兴 资兴市 交警 大队 交警大队 几协警 未开 单据 扣 走 一台 价只 千元 旧 摩托 赎车 时 粗算 罚款 保险 得花 二千 块钱 纳闷 豆腐 岂能 卖 肉价 发现 交警 警队 交警队 内有 卖 旧车 小店 恍然 大悟 恍然大悟 原来 赎 卖 祝 陈江 警官 生意 意兴 兴隆 生意兴隆 财源 广进 御史 途 郴州 州市 郴州市 交通 警察 交通警 交通警察 支队,1,1,社会,无领域
3520000000000000.0,"http://ww4.sinaimg.cn/large/4b93876fjw1dzhwpo12k9j.jpg|null
",通化的杨佳2006年9月24日深夜杀猪屠户石悦军手提一把杀猪刀踢开通化县二密镇畜牧站副站长王玉良家大门一阵砍杀副站长王玉良一家四口人被灭门五天内连杀官员干部7死6伤石悦军的肉摊被三天两头收取名目繁多的罚款税费却又从来不给他一个说法石悦军拿起杀猪刀给自己讨一个说法,通化 杨佳 2006 年 月 24 日 深夜 杀猪 屠户 石悦军 手提 一把 杀猪 杀猪刀 踢开 通化 通化县 二密镇 畜牧 站 副 站长 王玉 良家 大门 一阵 砍杀 副 站长 王玉良 一家 四口 灭门 五天 内连杀 官员 干部 死 伤石悦军 肉摊 三天 两头 三天两头 收取 名目 繁多 名目繁多 罚款 税费 从来 从来不 一个 说法 石悦军 杀猪 杀猪刀 讨 一个 说法,1,5,社会,无领域
3510000000000000.0,"http://ww2.sinaimg.cn/large/73f078d2jw1dys2i3huyzj.jpg|null
",魔都离婚率为神马高?瑞典研究如果夫妻中有一人每天上下班路程花费45分钟以上回家时就会因过于疲劳而无法分担家务而另一方会有被忽视的感觉冲突便逐渐增加那些要花很长时间乘车或驾车上下班的人和配偶离婚的可能性比其他人要高出40%上海离婚率全国排名第2高达38%再看看拥堵程度准阿!!!,魔 离婚 离婚率 神马 高 瑞典 研究 夫妻 中有 一人 每天 下班 上下班 路程 花费 45 分钟 回家 时 会 过于 疲劳 无法 分担 家务 一方 另一方 会 忽视 被忽视 感觉 冲突 便 逐渐 增加 要花 时间 长时间 乘车 驾车 下班 上下班 配偶 离婚 可能 可能性 其他人 高出 40% 上海 离婚 离婚率 全国 排名 排名第 高达 38% 看看 拥堵 程度 准阿 ! ! !,1,5,社会,无领域
3490000000000000.0,"http://ww1.sinaimg.cn/large/737bf4ddjw1dwsnm94pkxj.jpg|null
",打了打了中日釣魚島開戰了中日釣魚島激戰45分鐘擊沉一艘日艦网页链接,中日 釣魚島 開戰 中日 釣魚島 激戰 45 分鐘擊 沉 一艘 日艦 网页 链接,1,2,军事,无领域
3470000000000000.0,"http://ww1.sinaimg.cn/large/72243449jw1dv2kpji938j.jpg|null
",半岛电视台快讯就在安理会未能通过对叙利亚制裁决议草案后数小时某国住叙利亚大使馆被叙利亚人民包围并发生打砸现象临街玻璃碎了一地暂未有人员伤亡,半岛 电视 电视台 快讯 理会 安理会 未能 利亚 叙利亚 制裁 决议 草案 后数 小时 某国 住 利亚 叙利亚 大使 使馆 大使馆 利亚 叙利亚 人民 包围 发生 打砸 现象 临街 玻璃 碎 一地 暂 未有 人员 伤亡 人员伤亡,1,1,政治,国际
3490000000000000.0,"http://ww1.sinaimg.cn/large/a22c1a76jw1dx4k8n6hi4j.jpg|null
",原来日本人从来都不用三文鱼做刺身吃的蔡澜正统的日本铺子绝对不会卖三文鱼刺身因为他们老早知道它的虫极多只能用盐腌制过后烧熟来吃三文鱼鱼肉颜色一直保持鲜红即使腐坏了也不变又闻不出异味要非常非常小心爱鱼生的各位要小心啦做一个睿智聪慧的女人就关注女生要懂的智慧,原来 日本 从来 不用 三文 三文鱼 做 刺身 吃 蔡澜 正统 日本 铺子 绝对 不会 卖 三文 三文鱼 刺身 老早 知道 虫 极 只能 盐 腌制 过后 烧熟 吃 三文 三文鱼 鱼肉 颜色 一直 保持 鲜红 腐坏 不变 闻 不出 异味 非常 非常 小心 鱼生 爱鱼生 小心 做 一个 睿智 聪慧 女人 关注 女生 懂 智慧,1,6,娱乐,无领域
3730000000000000.0,"http://ww1.sinaimg.cn/large/627610e8jw1ehydfilfuij20mb092q4n.jpg|null
",淄博警方亲爱的民警叔叔请问这事是真的吗？光天化日朗朗乾坤我大张店居然有抢孩子的？你让我们这些家长怎么活？,淄博 警方 亲爱 民警 叔叔 请问 这事 真的 光天化日 朗朗 乾坤 朗朗乾坤 大张 店 居然 抢 孩子 家长 活,1,5,社会,无领域
3580000000000000.0,"http://ww2.sinaimg.cn/large/717d6b15tw1e4mhfrojomj20c80gggn7.jpg|null
",北师大---一支牙膏引起的血案多谢宿友不杀之恩昨天北师大两个学生因为一支牙膏的一点牙膏引发了一场颠覆社会的捅刀事件小小的私人恩怨加上用了一点牙膏这导火索最终酿成这个惨剧被捅的童鞋住进了中大五院脱离生命危险希望这个同学快点康复详情→→网页链接,北师 师大 北师大 --- 一支 牙膏 引起 血案 多谢 宿友 杀 之恩 昨天 北师 师大 北师大 两个 学生 一支 牙膏 一点 牙膏 引发 一场 颠覆 社会 捅 刀 事件 小小 小小的 私人 恩怨 加上 一点 牙膏 导火 导火索 最终 酿成 惨剧 捅 童鞋 住进 中大 五院 脱离 生命 危险 生命危险 希望 同学 快点 康复 详情 → → 网页 链接,1,0,社会,无领域
3880000000000000.0,"http://ww3.sinaimg.cn/large/0065bcf4jw1ev20un2cjsj30f10qo0um.jpg|http://ww3.sinaimg.cn/large/0065bcf4jw1ev20uofev6j30m80u0121.jpg|http://ww1.sinaimg.cn/large/0065bcf4jw1ev20uotwkbj30f00qodhp.jpg|http://ww2.sinaimg.cn/large/0065bcf4jw1ev20up90kdj30cj0m8gmp.jpg|http://ww3.sinaimg.cn/large/0065bcf4jw1ev20upjq7oj30ci0m8wfd.jpg|http://ww4.sinaimg.cn/large/0065bcf4jw1ev20upntdcj30ci0m8757.jpg|http://ww2.sinaimg.cn/large/0065bcf4jw1ev20upwf9gj30ci0m8t9m.jpg|http://ww4.sinaimg.cn/large/0065bcf4jw1ev20uq88uxj30hq0vktaj.jpg|http://ww1.sinaimg.cn/large/0065bcf4jw1ev20uqkg2sj30ch0m8dho.jpg|null
",天津塘沽大爆炸错过了飞着飞着就不见的航班避开了凌晨因为地震崩塌的城市如果你不小心撞上这一次在深夜来临的末日对不起我们真的不知道能做什么这是一场事故我们要的是真相是结果是事故后的安置我们的领导为了自己的官位就可以谎报么方圆一公里无生还难道天津人民都出国了,天津 塘沽 爆炸 错过 飞 飞 不见 航班 避开 凌晨 地震 崩塌 城市 小心 撞 一次 深夜 来临 末日 对不起 真的 知道 做 这是 一场 事故 真相 事故 安置 领导 官位 谎报 方圆 公里 生还 难道 天津 人民 出国,1,0,社会,无领域
3490000000000000.0,"http://ww2.sinaimg.cn/large/8c51a6b4gw1dwvbgxr095j.jpg|null
",非洲有句老话还没有达到对岸的别嘲笑已被淹死的2011年10月20号非洲儿子卡扎菲被残忍地杀害美国大使克里斯托弗史蒂文斯在其尸体旁边竖起大拇指嘲笑表示快乐321天后他自己的尸体被反拖在班加西的街头,非洲 有句 老话 没有 达到 对岸 嘲笑 淹死 2011 年 10 月 20 号 非洲 儿子 卡扎菲 残忍 杀害 美国 大使 克里 里斯 斯托 克里斯 里斯托 斯托弗 克里斯托弗 史蒂文 史蒂文斯 尸体 旁边 竖起 拇指 大拇指 嘲笑 表示 快乐 321 天后 尸体 反 拖 班加西 街头,1,1,社会,政治
3760000000000000.0,"http://ww3.sinaimg.cn/large/4e5bc57ejw1ekgz0oyxd1j20g40hsdj4.jpg|null
",昨天维也纳地铁逮到了第一百万个逃票的人为了庆祝送给这个人10万欧元扣掉这次逃票的罚款他还有9万9千87欧这个逃票的当场哭了好吗幸福的眼泪都止不住有吗市长接受电视采访时声称逃票者对维也纳的经济带来了很多贡献比如地铁5号线就是靠罚款资助的我们应该是时候给予一些回馈了,昨天 维也纳 地铁 逮到 一百 百万 万个 一百万 一百万个 逃票 庆祝 送给 10 万 欧元 扣掉 逃票 罚款 万 千 87 欧 逃票 当场 哭 幸福 眼泪 不住 止不住 市长 接受 电视 采访 时 声称 逃票 维也纳 经济 带来 很多 贡献 地铁 号线 罚款 资助 应该 给予 回馈,1,2,娱乐,社会
3480000000000000.0,"http://ww2.sinaimg.cn/large/8051db0fjw1dvygwat039j.jpg|null
",李宁家乡山东一个花季女大学生一个为母亲讨公道的上访妹最后公开报道自杀于当地信f局被网传疑似就是那个23岁唯一保留人皮的人体标本脸部非常相似并有网友呼吁希尽快还原真相还此女公道不知道此事是否是小说？我相信我们国家不会有这种万恶的事情的网页链接,李宁 家乡 山东 一个 花季 女 大学 学生 大学生 一个 母亲 公道 讨公道 上访 妹 最后 公开 报道 自杀 信 f 局 网传 疑似 23 岁 唯一 保留 人皮 人体 标本 脸部 非常 相似 网友 呼吁 希 尽快 还原 真相 女 公道 知道 此事 是否 是否是 小说 相信 国家 不会 这种 万恶 事情 网页 链接,1,0,社会,无领域
3660000000000000.0,"http://ww1.sinaimg.cn/large/8503e389jw1ecd9frexhaj20c80nmn02.jpg|null
",别怪网速太慢只怪自己不会调网速xpwin7系统都会默认限制20％的网速我们可以很轻松地解除这个限制使你的上网速度达到100%真正地体验冲浪的感觉本教程仅供技术交流喜欢赶紧转走吧学电脑请关注黑客是这样练成的,别怪 网速 太慢 只怪 不会 调 网速 xpwin7 系统 会 默认 限制 20 ％ 网速 轻松 解除 限制 上网 速度 达到 100% 真正 体验 冲浪 感觉 教程 仅供 技术 交流 喜欢 赶紧 转走 学 电脑 请 关注 黑客 练成,1,2,科学,无领域
3510000000000000.0,"http://ww3.sinaimg.cn/large/67dd74e0jw1dyybysomjmj.jpg|null
",任志强语录1天黑路滑社会复杂2频频回头的人自然走不远3要不是我劝着自己我早和这个世界翻脸了4手里捧着地图心中却没有目的地5乞丐不一定妒忌百万富翁但肯定妒忌收入更高的乞丐6有一种人只做两件事妒嫉你成功笑话你失败,志强 任志强 语录 天黑 路滑 社会 复杂 频频 回头 自然 走 不远 劝 早 世界 翻脸 手里 捧 地图 心中 没有 目的 目的地 乞丐 一定 妒忌 百万 富翁 百万富翁 肯定 妒忌 收入 更 高 乞丐 一种 做 两件 两件事 妒嫉 成功 笑话 失败,1,6,社会,无领域
3480000000000000.0,"http://ww3.sinaimg.cn/large/58500250tw1dvnr289trfj.jpg|null
",首尔台北北京的公车数量分别是47辆20辆70万辆转,首尔 台北 北京 公车 数量 47 辆 20 辆 70 万辆 转,1,2,社会,经济
3620000000000000.0,"http://ww1.sinaimg.cn/large/701bda23gw1e819xwlgc9j20c60doq4c.jpg|null
",2015年高考加测体育？开学日还未正式到来网络上突然传言2015年广东高考要考体育考试项目为女子800米男子1000米游泳200米也就是说今年的新高一们将成为第一届高考考体育的考生此消息一出可惊呆了高一的小伙伴们介个不是真的吧？如果是真的你怎么看？,2015 年 高考 加测 体育 开学 开学日 未 正式 到来 网络 突然 传言 2015 年 广东 高考 要考 体育 考试 体育考试 项目 女子 800 米 男子 1000 米 游泳 200 米 也就是说 今年 新高 一们 成为 第一 一届 第一届 高考 考 体育 考生 消息 一出 惊呆 高一 小伙 伙伴 小伙伴 介个 真的 真的,1,0,健康,教育
3570000000000000.0,"http://ww1.sinaimg.cn/large/6c15f418jw1e3rehfww2mj.jpg|null
",有人在等待女友马拉松结束后向她求婚她却惨遭丧生?有的人守在身边温暖你心间你却从来没说过谢谢?那些爱那些话趁活着赶快说出来?prayforboto,有人 等待 女友 马拉 马拉松 结束 求婚 惨遭 丧生 ? 人守 身边 温暖 心间 从来 没说 谢谢 ? 爱 话 活着 赶快 说 ? prayforboto,1,6,娱乐,社会
3780000000000000.0,"http://ww3.sinaimg.cn/large/4691fa5fgw1emptbzbhbqj20hv0damz4.jpg|null
",6000万年前的蛇化石比现在最大的蟒蛇都大上几倍我爱博物馆大连,6000 万年 年前 万年前 蛇 化石 现在 最大 蟒蛇 大上 几倍 爱 博物 博物馆 大连,1,2,科学,无领域
3610000000000000.0,"http://ww4.sinaimg.cn/large/7b97a927jw1e7srzskk1oj20c80o6q4q.jpg|null
",赵世龙网友曝料说辽宁抚顺清原水库决堤初步调查六百人遇难官口还在说零伤亡后图取自辽宁朋友微博潮汕平原人口密集海堤江堤水库多处崩塌伤亡怕是不小让我想起98溃决的长江的簰洲湾地方严密封锁进入灾区之路堤控制水面一切船只捞尸从决口船运出江拉武汉火化数字成谜……,赵世龙 网友 曝料 说 辽宁 抚顺 辽宁抚顺 清原 水库 决堤 初步 调查 六百 百人 六百人 遇难 官口 说 伤亡 零伤亡 图 取自 辽宁 朋友 微博 潮汕 平原 人口 密集 海堤 江堤 水库 多处 崩塌 伤亡 怕 不小 想起 98 溃决 长江 簰洲湾 地方 严密 封锁 进入 灾区 路堤 控制 水面 船只 捞 尸 决口 船运 出江拉 武汉 火化 数字 成谜 … …,1,4,社会,无领域
3520000000000000.0,"http://ww2.sinaimg.cn/large/55147e04gw1dz8xomd9ivj.jpg|null
",求辟谣求人肉这是真的吗？这个政协委员是谁推上去的？她代表了谁？还要九亿农民活吗？农民的娃儿在她眼里竟然如此吗？,求 辟谣 求人 肉 真的 政协 委员 政协委员 推上 上去 推上去 代表 九亿 农民 活 农民 娃儿 眼里 竟然,1,1,社会,政治
3500000000000000.0,"http://ww2.sinaimg.cn/large/7d9de694jw1dy77r4beerj.jpg|null
",又见虐猫狂重庆一活猫被剥皮前日有网友在重庆黄桷坪发现一只被人活生生剥皮的猫咪情况非常危急送医后经检查猫咪被人剥掉三处皮其中最大处约有一手掌大肌肉全裸露在外伤口刀割痕迹明显医生说猫咪存活率有6至7成但手术费用近五千重庆晚报ps丧心病狂的畜生,见 虐 猫 狂 重庆 一活 猫 剥皮 前日 网友 重庆 黄桷 坪 发现 一只 活生 生生 活生生 剥皮 猫咪 情况 非常 危急 送医 后经 检查 猫咪 剥掉 三处 皮 最大 处约 手掌 肌肉 全 裸露 在外 伤口 刀割 痕迹 明显 医生 说 猫咪 存活 存活率 成 手术 费用 近 五千 重庆 晚报 重庆晚报 ps 丧心 心病 病狂 丧心病狂 畜生,1,5,社会,无领域
